stop_name,stop_id,stop_lat,stop_lon,carrier,identifier
Rasca (X),11_1038,38.5045369876541,-8.92850818423962,data_tst,1038
Reboleira,11060095,38.75065,-9.2224,data_cp,11060095
Reboleira (Metro),1_3023,38.7504416565551,-9.22181220110999,data_carris,3023
Redondos (Avª Liberdade Fte 33),11_1329,38.5777642521387,-9.07996157674703,data_tst,1329
Redondos (Avª Liberdade Fte Lte 14),11_1879,38.5784037170875,-9.08342226863095,data_tst,1879
Redondos (Avª Liberdade Fte Lte 32),11_1889,38.5777730263512,-9.07991765378274,data_tst,1889
Redondos (Avª Liberdade Fte Lte 3663),11_1805,38.5791410502692,-9.08721883071909,data_sul_fertagus,1805
Redondos (Avª Liberdade Lte 14),11_1878,38.5783793001029,-9.08321133537541,data_tst,1878
Redondos (Avª Liberdade Lte 32),11_1890,38.5777841359786,-9.08006196738652,data_tst,1890
Redondos (Avª Liberdade Lte 3663),11_1328,38.5790557383523,-9.08680401044205,data_sul_fertagus,1328
Redondos (Avª Liberdade Lte 4A) (X) Estr Redondos,11_1327,38.5777837910734,-9.08006022600988,data_tst,1327
Redondos (Avª Liberdade) (X) R Fern Pessoa,11_1321,38.579534636734,-9.08927815839181,data_sul_fertagus,1321
Redondos (Estr Redondos 75),11_1255,38.5701249074267,-9.08127597923805,data_tst,1255
Redondos (Estr Redondos Fte 193B),11_1256,38.5733228580603,-9.08041220071522,data_tst,1256
Redondos (Estr Redondos Lte 193B),11_1253,38.5732465529724,-9.08043572044435,data_tst,1253
Redondos (Estr Redondos Lte 52),11_1254,38.5701357061008,-9.08127429267604,data_tst,1254
Redondos (Estr Redondos) Café P Encontro,11_1961,38.5648905008891,-9.08096129110644,data_tst,1961
Redondos (Estr Redondos) Fte Café P Encontro,11_1962,38.5649755669137,-9.08100300131916,data_tst,1962
Redondos (Fte Café O Cantinho Europa) (X) R 36,11_1509,38.5721110298287,-9.07218004783265,data_tst,1509
Redondos (R Agostinho Silva Fte Lte 78),11_1303,38.5650996060195,-9.07795694893745,data_tst,1303
Redondos (R Agostinho Silva Lte 78),11_1140,38.5651444247865,-9.07794243934026,data_tst,1140
Redondos (R Associação Moradores 595),11_1512,38.5691657410912,-9.07788192156851,data_tst,1512
Redondos (R Barbosa Du Bocage Lte 137),11_1960,38.5671246825615,-9.0772009145527,data_tst,1960
Redondos (R Barbosa Du Bocage Lte 142),11_1939,38.5671215580775,-9.07711748947253,data_tst,1939
Redondos (R Mário Viegas),11_1081,38.5638210158251,-9.07920401887583,data_tst,1081
Redondos (R Sede Social) Caneca Redondos,11_1513,38.5686873297962,-9.07442075755579,data_tst,1513
Restauradores,71_1001,38.71579,-9.14139,data_carristur,1001
Rilvas (EN 4),11_3606,38.7106123058606,-8.88447939665488,data_tst,3606
Rio Frio (Bº Cantina) (X) EN 5,11_2964,38.6700239233446,-8.86197907571086,data_tst,2964
Rio Frio (Bº Cantina) Frente (X) EN 5,11_4224,38.669968390334,-8.86196796272332,data_tst,4224
Rio Frio (EN 5) Agro Albuquerque,11_2962,38.6734787795176,-8.9019360159504,data_tst,2962
Rio Frio (EN 5) Fte Agro Albuquerque,11_2963,38.6736395004701,-8.90249212238324,data_tst,2963
Rio Frio (Herdade) Terminal,11_2966,38.6731063152257,-8.8595285706132,data_tst,2966
Rio de Mouro,11061044,38.78464,-9.32225,data_cp,11061044
Roma-Areeiro,11066035,38.74581,-9.13427,data_fertagus,11066035
Rossio,71_915,38.71356,-9.13884,data_carristur,915
Rosário (EM 1120) Fte Qta Achado,11_3555,38.6761241641565,-9.00159194655186,data_tst,3555
Rosário (EM 1120) Qta Achado,11_3556,38.67618,-9.00191,data_tst,3556
Rosário (Lgo Coreto 11),11_3553,38.6776991039624,-9.00979644095317,data_tst,3553
Rosário (Lgo Coreto Fte 11),11_3557,38.6776646444078,-9.00982344539211,data_tst,3557
Rosário (R 1º Maio 34),11_4092,38.6764831270893,-9.00639055924281,data_tst,4092
Rosário (R 1º Maio Fte 34),11_4093,38.6764960573431,-9.00629339556398,data_tst,4093
Rosário (R Alexandre Herculano Fte 34),11_3551,38.6740687510309,-9.00710970343652,data_tst,3551
Rosário (R Cidla Fte 38),11_3554,38.6788891085886,-9.00938674608068,data_tst,3554
Rosário (R D Nuno Álvares Pereira 41),11_3552,38.6761740887218,-9.00921827711701,data_tst,3552
Rosário (R Eça Queiroz 4),11_3558,38.6754892095502,-9.00946583111439,data_tst,3558
Rosário (R Eça Queiroz 70),11_3559,38.6727790505448,-9.00903555682755,data_tst,3559
Rot. Cabo Ruivo,1_2314,38.755877,-9.103908,data_carris,2314
Rua Pero Vaz de Caminha Nº 17,11_4257,38.6058799802805,-9.19446769905815,data_tst,4257
Rua Pero Vaz de Caminha Nº 20,11_4258,38.6057809604235,-9.1943918980041,data_tst,4258
Rua Qta. dos Eucaliptos Fte 31,11_4262,38.6045577002554,-9.18693114341082,data_tst,4262
Rua Qta. dos Eucaliptos Nº 31,11_4261,38.6046401692158,-9.18697105261694,data_tst,4261
Rua das Sardinheiras Lt. 35A,11_4255,38.6090623271269,-9.19513568265689,data_tst,4255
Rua das Sardinheiras Nº 15,11_4256,38.6090775075537,-9.19513618161257,data_tst,4256
Rua de Vera Cruz Fte Nº 49,11_4259,38.6046872075666,-9.19091953797659,data_tst,4259
Rua de Vera Cruz Nº 49,11_4260,38.604621251744,-9.19104347765093,data_tst,4260
Rêgo Água (EN 11-2 9) Central Escapes,11_3672,38.6358507358257,-9.01692967753555,data_tst,3672
Rêgo Água (EN 11-2 Fte 9) Central Escapes,11_3673,38.6358150428323,-9.0169995444583,data_tst,3673
S Francisco (Avª Corvo Marinho),11_379,38.7286112250594,-8.97319544562789,data_tst,379
S Francisco (EN 119 Fte 114),11_378,38.7316523570796,-8.97244019304276,data_tst,378
S Francisco (EN 119 Fte 31),11_376,38.7322348251485,-8.97232451227614,data_tst,376
S Luis Serra (EN 10 Km 34500) Alto Serrador,11_365,38.5256451809911,-8.93651214127476,data_tst,365
S Luis Serra (EN 10 Km 35400) Grelhal,11_367,38.5281067497513,-8.92659933980733,data_tst,367
S Luis Serra (EN 10 Km 35800) Bx S Luis (Fte Vol,11_368,38.5297338166332,-8.92250433171651,data_tst,368
S Luis Serra (EN 10 Km 35800) Bx S Luis (Volvo),11_369,38.5297598122743,-8.92243757551878,data_tst,369
S Luis Serra (EN 10 Km 36200) Posto BP,11_1799,38.5313970061411,-8.91763071738023,data_tst,1799
S Luis Serra (EN 10 Km 36500) Fte Qta Vidais 14,11_371,38.5322999804433,-8.91362618792436,data_tst,371
S Luis Serra (EN 10 Km 36500) Qta Vidais Fte 14,11_370,38.5323011260404,-8.91362089260652,data_tst,370
S Luis Serra (EN 10 Km 36900) Fte Hospital Sant',11_373,38.5324982118538,-8.908925438485,data_tst,373
S Luis Serra (EN 10 Km 36900) Hospital Sant'iago,11_372,38.5325365984832,-8.91021005704918,data_tst,372
S. DOMINGOS BENFICA,1_10701,38.745559,-9.18176,data_carris,10701
S. DOMINGOS DE BENFICA,1_10702,38.745703,-9.181725,data_carris,10702
S. João Baptista,12_4,38.6795207010185,-9.15759856448124,data_metro_transportes_do_sul,4
S. SEBASTIÃO,1_1414,38.73479,-9.152365,data_carris,1414
S. Sebastião,1_1413,38.734851,-9.152662,data_carris,1413
SALDANHA,1_1801,38.733676,-9.144637,data_carris,1801
SANTA APOLÓNIA,M46,38.71378,-9.12212,data_metro_de_lisboa,M46
SANTOS,1_3901,38.706171,-9.155732,data_carris,3901
SANTOS-O-VELHO,1_3914,38.706707,-9.157859,data_carris,3914
SAPADORES,1_9125,38.721459,-9.129391,data_carris,9125
SERAFINA,1_2724,38.73251,-9.172404,data_carris,2724
SERRA DA LUZ,1_14113,38.772438,-9.190198,data_carris,14113
SERRA LUZ,1_14103,38.772226,-9.190738,data_carris,14103
SETE RIOS,1_1603,38.742577,-9.168298,data_carris,1603
SOCORRO,1_817,38.71671,-9.135152,data_carris,817
SPORT LISBOA E OLIVAIS,1_8441,38.761519,-9.108292,data_carris,8441
SR. ROUBADO,1_7204,38.785794,-9.169915,data_carris,7204
SR. ROUBADO (METRO),1_7220,38.785833,-9.172117,data_carris,7220
STA. CATARINA,1_9906,38.711046,-9.147603,data_carris,9906
SUL E SUESTE,1_4501,38.707756,-9.132488,data_carris,4501
Sacavém,11031062,38.7958,-9.09959,data_cp,11031062
Saldanha,71_1807,38.73392,-9.14464,data_carristur,1807
Samouco (Centro),11_2930,38.7206309945831,-9.00446695125422,data_tst,2930
Samouco (EM 501 15),11_3142,38.7207540383849,-9.00036799332538,data_tst,3142
Samouco (EM 501 46) Bº Boa Esperança,11_3137,38.718337258548,-8.99755165133391,data_tst,3137
Samouco (EM 501 Fte 46) Bº Boa Esperança,11_3251,38.7182479109791,-8.99744893752241,data_tst,3251
Samouco (EM 501) Bº Novo 210,11_2931,38.7220888654676,-8.99855793656184,data_tst,2931
Samouco (EM 501) Bº Novo 215,11_3111,38.7221320270506,-8.99842301650889,data_tst,3111
Samouco (EM 501) Casal Vaquinhas Fte Fáb Bolos,11_3110,38.7233225269362,-8.99488699120314,data_tst,3110
Samouco (EM 501) Casal Vaquinhas Fáb Bolos,11_3114,38.7232960822691,-8.99494099380166,data_tst,3114
Samouco (EM 501) Viaduto Pt Vasco Gama,11_2927,38.7280593127336,-8.99156754187004,data_tst,2927
Samouco (R Constituição Fte 11),11_3252,38.7203136616889,-9.0017123582811,data_tst,3252
Samouco (X) (EM 501 46),11_3269,38.7214442888466,-9.00031207880031,data_tst,3269
Samouco (X) (EM 501 Fte 46),11_3268,38.7214430720724,-9.0003152085398,data_tst,3268
Sampaio (Esc Secundária) Portão Norte,11_1182,38.4732244847001,-9.09424866208595,data_tst,1182
Sampaio (Esc Secundária) Portão Sul,11_1935,38.472508912186,-9.09330589072863,data_tst,1935
Sampaio (Estr Faulha) Cercizimbra,11_1932,38.4684685992243,-9.09318577556151,data_tst,1932
Sampaio (Fte Pingo Doce),11_1916,38.464915825827,-9.0975795439677,data_tst,1916
Sampaio (Fte Restaurante Leitão Assado),11_1914,38.4690784374242,-9.08946831961029,data_tst,1914
Sampaio (Pingo Doce),11_1915,38.4649378100765,-9.09755260431633,data_tst,1915
Sampaio (Restaurante Leitão Assado),11_1913,38.4693403196368,-9.08915439693802,data_tst,1913
Sampaio (Terminal),11_1230,38.473654604421,-9.09166002770823,data_tst,1230
Sampaio (X) Sampaio,11_1912,38.4674916057424,-9.09364833146541,data_tst,1912
Santa Apolónia,11030007,38.71381,-9.12303,data_cp,11030007
Santa Cruz/Damaia,11060038,38.74666,-9.21219,data_cp,11060038
Santa Iria,11031112,38.84098,-9.08027,data_cp,11031112
Santana (EN 378) CGD,11_1814,38.466618670169,-9.09978890905079,data_tst,1814
Santana (EN 378) Café Cidália,11_1907,38.4621950963681,-9.10242290192516,data_tst,1907
Santana (EN 378) Flect,11_1909,38.4597271008923,-9.10381327144712,data_tst,1909
Santana (EN 378) Fte CGD,11_1910,38.4667341576101,-9.0998430891125,data_tst,1910
Santana (EN 378) Fte Restaurante Angelus,11_1904,38.4639187464178,-9.10012857540302,data_tst,1904
Santana (EN 378) Nobrescolha,11_1815,38.463425686001,-9.09945272841066,data_tst,1815
Santana (EN 378) Quiosque,11_1906,38.462189351247,-9.10243466339257,data_tst,1906
Santana (EN 378) Rotunda,11_1902,38.4631492474788,-9.10019707465123,data_tst,1902
Santana (EN 379) Correios,11_1981,38.4610487745675,-9.10430366078192,data_tst,1981
Santana (EN 379) Fte Correios,11_1901,38.4610662798048,-9.10428001487954,data_tst,1901
Santana (EN 379) Pingo Doce,11_1268,38.4649202866855,-9.09757407760084,data_tst,1268
Santana (X),11_2262,38.4618256785105,-9.10388161138966,data_tst,2262
Santo Amaro,12_11,38.64856,-9.15324,data_metro_transportes_do_sul,11
Santo Amaro de Oeiras,11069161,38.68695,-9.31189,data_cp,11069161
Santos,11069013,38.70622,-9.15492,data_cp,11069013
Sapec (Administração),11_695,38.4962887134459,-8.83246064208738,data_tst,695
Sapec (Fábrica),11_682,38.4977857850542,-8.83153019766851,data_tst,682
Sapec (X),11_681,38.4954818010701,-8.83388347419392,data_tst,681
Sarilhos Apeadeiro (EN 11) (X) EN 252 (Semáforos),11_3581,38.6860591676243,-8.94478792296697,data_tst,3581
Sarilhos Apeadeiro (EN 11) Fte (X) Cemitério,11_3580,38.6857352935296,-8.94679838467763,data_tst,3580
Sarilhos Apeadeiro (EN 11) Fte Posto Cipol,11_3583,38.687842333691,-8.9454346353388,data_tst,3583
Sarilhos Apeadeiro (EN 11) Renault,11_3582,38.6886749354859,-8.94618104895092,data_tst,3582
Sarilhos Grandes (EN 11 9),11_3541,38.6801761573627,-8.96649146602377,data_tst,3541
Sarilhos Grandes (EN 11 Fte 13),11_3538,38.6802656672865,-8.96620579925435,data_tst,3538
Sarilhos Grandes (EN 11 Fte 67),11_3539,38.6813341537547,-8.96297916174683,data_tst,3539
Sarilhos Grandes (EN 11 Fte 8),11_3537,38.678278484846,-8.96834985982615,data_tst,3537
Sarilhos Grandes (EN 11) Corêto,11_3542,38.6786495811661,-8.96834701941577,data_tst,3542
Sarilhos Grandes (EN 11) Esc Primária,11_3540,38.6811327743437,-8.9635982488528,data_tst,3540
Sarilhos Pequenos (EM 1120 Fte Lte 19),11_3550,38.6808762581503,-8.98568800853673,data_tst,3550
Sarilhos Pequenos (EM 1120 Lte 19),11_3548,38.6808735505228,-8.98598620846696,data_tst,3548
Sarilhos Pequenos (EM 505 129),11_3547,38.6735748479018,-8.98368224115305,data_tst,3547
Sarilhos Pequenos (EM 505 Fte 129),11_3543,38.6735952311377,-8.98367677562491,data_tst,3543
Sarilhos Pequenos (Junto Igreja),11_3545,38.6820582185438,-8.98252692517395,data_tst,3545
Sarilhos Pequenos (R José Dias Coelho) Sede 1º Mai,11_3549,38.680672963067,-8.98289954236843,data_tst,3549
Sarilhos Pequenos (R Luís Camões 53),11_3544,38.6802586129479,-8.98208495554504,data_tst,3544
Sarilhos Pequenos (R Luís Camões Fte 53),11_3546,38.6802376154248,-8.98208520356469,data_tst,3546
Seixal,T09,38.64716,-9.09568,data_transtejo_soflusa,T09
Seixal (Avª Albano N Pereira 5) Fte Centro Saúde,11_1516,38.6405848009509,-9.09883403265791,data_tst,1516
Seixal (Avª Albano N Pereira) Centro Saúde,11_1515,38.6404913030969,-9.0993636309768,data_tst,1515
Seixal (Avª Dr António Babo) Mercado Municipal,11_1535,38.643184066774,-9.09898633565266,data_tst,1535
Seixal (Avª Manuel Fonseca 16),11_1518,38.6367558232075,-9.1003395019064,data_sul_fertagus,1518
Seixal (Avª Manuel Fonseca 23),11_1517,38.636621126143,-9.10031685443248,data_sul_fertagus,1517
Seixal (Avª Manuel Fonseca 69),11_1149,38.6338320897977,-9.09903083348594,data_sul_fertagus,1149
Seixal (Avª Manuel Fonseca Fte 69),11_1150,38.6339419046438,-9.09906794618284,data_sul_fertagus,1150
Seixal (Avª Metalúrgicos 10),11_3295,38.6387938773126,-9.09717426059125,data_sul_fertagus,3295
Seixal (Avª Metalúrgicos 49),11_1521,38.6366241180698,-9.09499312947886,data_sul_fertagus,1521
Seixal (Avª Metalúrgicos 7B) (X) Bombeiros Seixal,11_1529,38.6386016333839,-9.09703961215892,data_sul_fertagus,1529
Seixal (Avª Metalúrgicos 89),11_1520,38.6346628356774,-9.09314642435418,data_sul_fertagus,1520
Seixal (Avª Metalúrgicos Fte 49),11_1523,38.6365759979189,-9.09493422780351,data_sul_fertagus,1523
Seixal (Avª Prof Dr Carlos Ribeiro) Centro Estág S,11_4024,38.6412377748666,-9.09224940751674,data_tst,4024
Seixal (Avª República) Fte A S & Silva,11_1524,38.6360031112111,-9.10584067313949,data_tst,1524
Seixal (Avª República) Fte Sta C Misericórdia,11_1525,38.6403914147661,-9.10563110838294,data_tst,1525
Seixal (Avª República) Posto Galp,11_1526,38.634528843376,-9.10597634840121,data_tst,1526
Seixal (Avª República) Sta C Misericórdia,11_1527,38.6402941699326,-9.10561809693249,data_tst,1527
Seixal (Avª República) Tribunal,11_4006,38.6383207768257,-9.10570488615056,data_tst,4006
Seixal (Avª Vasco Gama 21) Chaminé Tijolo,11_3303,38.641345900457,-9.09859144409566,data_sul_fertagus,3303
Seixal (Avª Vasco Gama 48) Fte Chaminé Tijolo,11_3909,38.6409481376028,-9.09845445032841,data_sul_fertagus,3909
Seixal (Avª Vasco Gama 64),11_1528,38.6409513819429,-9.09845584360429,data_tst,1528
Seixal (Centro Estág S L Benfica),11_4023,38.64166573897,-9.09176207209981,data_tst,4023
Seixal (Fórum) Fte Tribunal,11_1530,38.6385108076696,-9.10072475006472,data_sul_fertagus,1530
Seixal (Fórum) Tribunal,11_1539,38.6387279377829,-9.10078847731473,data_sul_fertagus,1539
Seixal (Lgo Restauradores) Estacionamento,11_1531,38.6443941317096,-9.10239568895906,data_tst,1531
Seixal (Lgo Restauradores) PSP,11_1532,38.6440109126026,-9.10107357364179,data_tst,1532
Seixal (Pça República) C M Seixal,11_1533,38.6432169293628,-9.10619129536071,data_tst,1533
Seixal (R Arnaldo Matias Fte 6),11_3289,38.6385679668519,-9.09841374072153,data_sul_fertagus,3289
Seixal (R D Nuno Á Pereira) Fte C M Seixal,11_1534,38.643311093546,-9.10640272256183,data_tst,1534
Seixal (R Santa Teresinha 5B),11_3307,38.6397504862962,-9.09985767561298,data_sul_fertagus,3307
Seixal (R Santa Teresinha Fte 5B),11_3004,38.6397515072278,-9.09985796581587,data_sul_fertagus,3004
Seixal (R Silvana A Cunha) Mercado,11_3186,38.6433338009834,-9.09931020853624,data_sul_fertagus,3186
Seixal (Terminal Fluvial) P1,11_1536,38.6470273051521,-9.09595915667693,data_tst,1536
Seixal (Terminal Fluvial) P2,11_1537,38.6471419339577,-9.09622196368832,data_tst,1537
Seixal (Terminal Fluvial) P3,11_1538,38.6470403037517,-9.09595898272669,data_tst,1538
Seixal (Terminal Fluvial) P4,11_1184,38.6470423035089,-9.09595895596548,data_tst,1184
Seixal (X) (Avª Dr António Babo) Garagem 22,11_1514,38.6435167170053,-9.09827794961536,data_tst,1514
Seixalinho (Terminal),11_3103,38.700253201796,-9.00559074078612,data_tst,3103
Serafina - R. Igreja,1_2722,38.730742,-9.173324,data_carris,2722
Serra Azoia (Pescadores) (X) R Sossego,11_2798,38.4323018483022,-9.17779499862294,data_tst,2798
Serra Azoia (Términus),11_2773,38.4314281865454,-9.17618553860171,data_tst,2773
Sesimbra (Avª Liberdade) Fotógrafo,11_2744,38.4442081693732,-9.1003137320925,data_tst,2744
Sesimbra (Avª Náufragos 24),11_2718,38.4432082392477,-9.10429507388042,data_tst,2718
Sesimbra (Avª Náufragos) Bar Inglês,11_2720,38.4432848510365,-9.10610792117594,data_tst,2720
Sesimbra (Bº Infante D Henrique 12),11_2717,38.4438290108643,-9.1057447689451,data_tst,2717
Sesimbra (Docapesca),11_2711,38.4413643515364,-9.11376120360814,data_tst,2711
Sesimbra (EN 378) Barquinha,11_2707,38.4571647897436,-9.10260284956971,data_tst,2707
Sesimbra (EN 378) Esc Condução Feijão,11_2698,38.4502691156965,-9.10301244955314,data_tst,2698
Sesimbra (EN 378) Pascoal,11_2696,38.4528332840186,-9.10186799073942,data_tst,2696
Sesimbra (EN 378) Telefones,11_2694,38.4474874693813,-9.10186195052692,data_tst,2694
Sesimbra (EN 378) Vai Vem,11_2692,38.4541777107129,-9.10137826337572,data_tst,2692
Sesimbra (Estr Vale Paraíso 19),11_2690,38.4460941091389,-9.10549799552556,data_tst,2690
Sesimbra (Fte Prainha),11_2775,38.4431084979064,-9.10965074620607,data_tst,2775
Sesimbra (Lgo Almirante Gago Coutinho 3),11_2689,38.4441731477006,-9.10457172143029,data_tst,2689
Sesimbra (Lgo Marinha),11_2687,38.4430370957386,-9.10243280190329,data_tst,2687
Sesimbra (Náutico),11_2685,38.4447202045542,-9.10519013799281,data_tst,2685
Sesimbra (Porto Abrigo),11_2682,38.4365105017051,-9.11550371703296,data_tst,2682
Sesimbra (Porto Abrigo) Fte Peixarias,11_2684,38.4377767580159,-9.11529341382135,data_tst,2684
Sesimbra (Porto Abrigo) Peixarias,11_2683,38.4373846113476,-9.11532692362711,data_tst,2683
Sesimbra (Prainha),11_2746,38.4427917789646,-9.11034001970702,data_tst,2746
Sesimbra (R Abel G Pólvora - Edfício S. José),11_4217,38.4457242829372,-9.10584846659258,data_tst,4217
Sesimbra (R Cons R Curto 34),11_2671,38.4472984647906,-9.10288022663255,data_tst,2671
Sesimbra (R Cons R Curto Fte 5),11_2670,38.4455024600766,-9.10235027930323,data_tst,2670
Sesimbra (R Cons R Curto) Esc Preparatória,11_2673,38.4490057581448,-9.10344363380804,data_tst,2673
Sesimbra (R Cons R Curto) Fte Est Servç Lubricentr,11_2672,38.4448344549423,-9.10204258602646,data_tst,2672
Sesimbra (R João Luz) EDP,11_2662,38.4444492732682,-9.10109745639319,data_tst,2662
Sesimbra (Restaurante Lobo Mar),11_2659,38.4410718476594,-9.1144934269833,data_tst,2659
Sesimbra (Terminal),11_2657,38.4456672469724,-9.09982089934432,data_tst,2657
Sesimbra (Vale Paraíso Fte 4),11_2656,38.4495798216942,-9.1042666908287,data_tst,2656
Sete Rios,11066076,38.74039,-9.16702,data_fertagus,11066076
Sete Rios (Expressos),71_1617,38.742442244178,-9.16567304372478,data_carristur,1617
Setúbal,11068122,38.53061,-8.88499,data_fertagus,11068122
Setúbal (Av. Mariano Carvalho),11_12,38.5260644829276,-8.89104502994152,data_tst,12
Setúbal (Avª 22 Dezembro 25),11_2,38.5275320459067,-8.89307774155795,data_tst,2
Setúbal (Avª 22 Dezembro) Bonfim,11_1,38.5292398172463,-8.89201102085894,data_tst,1
Setúbal (Avª 22 Dezembro) Correios,11_676,38.5276153978848,-8.89290408896308,data_tst,676
Setúbal (Avª 22 Dezembro) Esc Condução,11_675,38.5251851908143,-8.89409364720254,data_tst,675
Setúbal (Avª 22 Dezembro) Lgo Jesus,11_639,38.5255736441359,-8.89403319285451,data_tst,639
Setúbal (Avª 5 Outubro) Banco Totta,11_6,38.5253775558205,-8.88917897304602,data_tst,6
Setúbal (Avª 5 Outubro) Posto Agip,11_5,38.5254616910439,-8.89186671976665,data_tst,5
Setúbal (Avª Afonso Albuquerque 12),11_7,38.5301354302092,-8.87134016807561,data_tst,7
Setúbal (Avª Afonso Albuquerque 3D),11_8,38.5301050979111,-8.87358530172818,data_tst,8
Setúbal (Avª Afonso Albuquerque 58),11_9,38.5301060785741,-8.87374028892317,data_tst,9
Setúbal (Avª Afonso Albuquerque 9),11_10,38.53013556886,-8.8713621671644,data_tst,10
Setúbal (Avª Alentejo) (X) (4 Caminhos),11_4116,38.5324295833035,-8.87383012038092,data_tst,4116
Setúbal (Avª Alentejo) Fte Gersal,11_578,38.5338952808752,-8.86917693928045,data_tst,578
Setúbal (Avª Alentejo) Gersal,11_577,38.5338768318317,-8.86923945043206,data_tst,577
Setúbal (Avª Alexand Herculano) Frango Vaidoso,11_575,38.5296343461478,-8.89018335854468,data_tst,575
Setúbal (Avª Alexand Herculano) Fte Frango Vaidoso,11_573,38.529510162492,-8.89032114748291,data_tst,573
Setúbal (Avª Alexandre Herculano Fte 74) Bonfim,11_11,38.5294779722276,-8.89032877390377,data_tst,11
Setúbal (Avª Alexandre Herculano) Bonfim,11_576,38.5274228220708,-8.89017922447155,data_tst,576
Setúbal (Avª Angola 18),11_16,38.5374388236679,-8.89226661416021,data_tst,16
Setúbal (Avª Angola) Supercompra,11_14,38.5371839915115,-8.89205221748865,data_tst,14
Setúbal (Avª Antero Quental 71) Alegro,11_4183,38.5364347545631,-8.87626832928705,data_tst,4183
Setúbal (Avª Antero Quental 71) Viaduto,11_18,38.5359433575387,-8.88337023516831,data_tst,18
Setúbal (Avª António Sérgio 8) Pluricoop,11_572,38.523602752819,-8.86304558892851,data_tst,572
Setúbal (Avª António Sérgio) Fte Pluricoop,11_1215,38.5235732806809,-8.86299054157663,data_tst,1215
Setúbal (Avª Avelar Brotero) Bº Camolas -Terminal,11_19,38.5424853534727,-8.88279117790756,data_tst,19
Setúbal (Avª Bela Vista 14),11_23,38.5219182935926,-8.86746849217969,data_tst,23
Setúbal (Avª Bela Vista 22),11_24,38.5227789765588,-8.86908118127252,data_tst,24
Setúbal (Avª Bela Vista Bloco 5),11_21,38.5227782065321,-8.86907974137576,data_tst,21
Setúbal (Avª Bela Vista Fte 14),11_22,38.5221015789275,-8.86782776950476,data_tst,22
Setúbal (Avª Bento Gonçalves) Loja Cidadão,11_4269,38.5282774910981,-8.88263719685272,data_tst,4269
Setúbal (Avª Bento Gonçalves) Shopping Aranguez,11_571,38.5280533256532,-8.88282961861174,data_tst,571
Setúbal (Avª Bento Jesus Caraça 15),11_565,38.5250008164463,-8.86572060453786,data_tst,565
Setúbal (Avª Bento Jesus Caraça 1A) Clube Vídeo,11_26,38.5241184678755,-8.86402374567262,data_tst,26
Setúbal (Avª Bento Jesus Caraça 22),11_562,38.5243804447274,-8.86437303976231,data_tst,562
Setúbal (Avª Bento Jesus Caraça) Esc Lanchoa,11_566,38.5254671049487,-8.8665515349805,data_tst,566
Setúbal (Avª Bento Jesus Caraça) Ig Nª Sª Conceiçã,11_570,38.5255964817796,-8.87079472143066,data_tst,570
Setúbal (Avª Bento Jesus Caraça) Jardim Lanchoa,11_27,38.5258405786793,-8.86821775113121,data_tst,27
Setúbal (Avª Bento Jesus Caraça) Super Real,11_568,38.5257397632862,-8.87129875982643,data_tst,568
Setúbal (Avª Coração Maria 9),11_524,38.5400377316953,-8.87652942055909,data_tst,524
Setúbal (Avª Coração Maria) C C Alegro,11_29,38.5369392775992,-8.87506195825793,data_tst,29
Setúbal (Avª D João II 11) Esc,11_556,38.5300265055098,-8.87750259152031,data_tst,556
Setúbal (Avª D João II 24) Fte Esc,11_555,38.5300491075694,-8.878081012359,data_tst,555
Setúbal (Avª D João II 6),11_554,38.5300617410116,-8.87630588582424,data_tst,554
Setúbal (Avª D Manuel I 33),11_4113,38.5230939129222,-8.87496004362536,data_tst,4113
Setúbal (Avª D Manuel I 70),11_4112,38.5232894203814,-8.87498601353751,data_tst,4112
Setúbal (Avª D Manuel I) C Com Dufa,11_334,38.524069268025,-8.8749569065487,data_tst,334
Setúbal (Avª D Manuel I) Fte C Com Dufa,11_1761,38.5247760299712,-8.87494413340382,data_tst,1761
Setúbal (Avª D Pedro V) Terminal,11_30,38.5423067386401,-8.89384442491745,data_tst,30
Setúbal (Avª Descobertas 45),11_34,38.53240349345,-8.86231156455427,data_tst,34
Setúbal (Avª Descobertas) Centro Saúde,11_31,38.5325159376645,-8.86401642505165,data_tst,31
Setúbal (Avª Descobertas) Esc Condução Manobras,11_1173,38.5337268492882,-8.86676583473997,data_tst,1173
Setúbal (Avª Descobertas) Fte Centro Saúde,11_32,38.5325038189867,-8.86385709398136,data_tst,32
Setúbal (Avª Descobertas) Fte Farmácia Monte Belo,11_1174,38.5337242115273,-8.86676277289993,data_tst,1174
Setúbal (Avª Dr M Arriaga) Paragem Morgada,11_1600,38.5258358968933,-8.8895796730858,data_tst,1600
Setúbal (Avª Dr M Arriaga) Paragem Palmela,11_1045,38.5261010484988,-8.88954821049824,data_tst,1045
Setúbal (Avª Francisco Fernandes) Cáritas,11_35,38.5203364746528,-8.87009348741908,data_tst,35
Setúbal (Avª Francisco Fernandes) Esc,11_36,38.5220933348916,-8.86862810000628,data_tst,36
Setúbal (Avª Francisco Fernandes) Fte Cáritas,11_37,38.5203439491004,-8.87008667697022,data_tst,37
Setúbal (Avª Francisco Fernandes) Fte Esc,11_38,38.5220949910837,-8.86862674668719,data_tst,38
Setúbal (Avª Independência Colónias 24),11_40,38.5324047977551,-8.88914310512701,data_tst,40
