shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
191633,38.713627,-9.160065,21,
191633,38.712681,-9.160224,22,
191633,38.711322,-9.160938,23,
191633,38.710054,-9.162462,24,
191633,38.708923,-9.161921,25,
191633,38.707269,-9.161405,26,
191633,38.707888,-9.159091,27,
191633,38.706951,-9.158194,28,
191633,38.706648,-9.155753,29,
191633,38.707333,-9.154468,30,
191633,38.70862,-9.151762,31,
191633,38.708449,-9.147047,32,
191633,38.707773,-9.144589,33,
191633,38.70699,-9.142206,34,
191633,38.708246,-9.136478,35,
191633,38.713743,-9.137356,36,
191635,38.74192,-9.169083,1,
191635,38.741872,-9.169704,2,
191635,38.739868,-9.16894,3,
191635,38.740118,-9.173979,4,
191635,38.741232,-9.176198,5,
191635,38.743413,-9.180509,6,
191635,38.744722,-9.183824,7,
191635,38.742321,-9.181897,8,
191635,38.740406,-9.180135,9,
191635,38.739275,-9.177517,10,
191635,38.740355,-9.180782,11,
191635,38.735858,-9.179653,12,
191635,38.730892,-9.173085,13,
191635,38.732509,-9.171798,14,
191635,38.735392,-9.171768,15,
191635,38.737727,-9.167631,16,
191635,38.740566,-9.167409,17,
191635,38.74192,-9.169083,18,
191636,38.74192,-9.169083,1,
191636,38.741872,-9.169704,2,
191636,38.739868,-9.16894,3,
191636,38.740118,-9.173979,4,
191636,38.741232,-9.176198,5,
191636,38.743413,-9.180509,6,
191636,38.744722,-9.183824,7,
191636,38.742321,-9.181897,8,
191636,38.740406,-9.180135,9,
191636,38.739275,-9.177517,10,
191636,38.740355,-9.180782,11,
191636,38.740673,-9.186553,12,
191636,38.735858,-9.179653,13,
191636,38.730892,-9.173085,14,
191636,38.732509,-9.171798,15,
191636,38.735392,-9.171768,16,
191636,38.737727,-9.167631,17,
191636,38.740566,-9.167409,18,
191636,38.74192,-9.169083,19,
191643,38.706332,-9.145278,1,
191643,38.706414,-9.149768,2,
191643,38.706142,-9.156011,3,
191643,38.70367,-9.162505,4,
191643,38.703447,-9.167728,5,
191643,38.704304,-9.173951,6,
191643,38.704683,-9.177493,7,
191643,38.706089,-9.179013,8,
191643,38.706089,-9.182893,9,
191643,38.705489,-9.185298,10,
191643,38.705114,-9.187655,11,
191643,38.704409,-9.189593,12,
191643,38.703705,-9.190877,13,
191643,38.703134,-9.193396,14,
191643,38.703713,-9.195234,15,
191643,38.704932,-9.196728,16,
191643,38.704761,-9.198973,17,
191643,38.706445,-9.199058,18,
191643,38.712326,-9.199441,19,
191643,38.709715,-9.2031,20,
191649,38.74801,-9.103107,1,
191649,38.747181,-9.104732,2,
191649,38.749498,-9.10488,3,
191649,38.75303,-9.105516,4,
191649,38.754392,-9.10876,5,
191649,38.752813,-9.110326,6,
191649,38.751742,-9.109488,7,
191649,38.752056,-9.112018,8,
191649,38.754621,-9.113711,9,
191649,38.755985,-9.113618,10,
191649,38.753727,-9.114232,11,
191649,38.751952,-9.114039,12,
191649,38.747965,-9.11292,13,
191649,38.74634,-9.112979,14,
191649,38.744135,-9.113686,15,
191649,38.742463,-9.112935,16,
191649,38.740649,-9.112059,17,
191649,38.739916,-9.110612,18,
191649,38.741602,-9.107882,19,
191649,38.741858,-9.108452,20,
191650,38.741858,-9.108452,1,
191650,38.740314,-9.10983,2,
191650,38.740737,-9.111917,3,
191650,38.742408,-9.112752,4,
191650,38.74446,-9.113232,5,
191650,38.746554,-9.11281,6,
191650,38.748168,-9.112946,7,
191650,38.748776,-9.113487,8,
191650,38.751998,-9.113506,9,
191650,38.751696,-9.112043,10,
191650,38.751639,-9.109369,11,
191650,38.753003,-9.110313,12,
191650,38.754428,-9.109356,13,
191650,38.752992,-9.105705,14,
191650,38.750878,-9.104596,15,
191650,38.749671,-9.103355,16,
191650,38.74801,-9.103107,17,
191663,38.710486,-9.143816,1,
191663,38.710957,-9.142904,2,
191663,38.713181,-9.143334,3,
191663,38.714911,-9.144479,4,
191663,38.71657,-9.14811,5,
191663,38.71807,-9.15194,6,
191663,38.72045,-9.15539,7,
191663,38.721471,-9.156386,8,
191663,38.72387,-9.15962,9,
191663,38.725223,-9.159972,10,
191663,38.72739,-9.16145,11,
191663,38.726763,-9.161993,12,
191666,38.726763,-9.161993,1,
191666,38.723993,-9.159783,2,
191666,38.723341,-9.159414,3,
191666,38.721516,-9.156541,4,
191666,38.71974,-9.15417,5,
191666,38.717537,-9.151047,6,
191666,38.71651,-9.14818,7,
191666,38.715457,-9.145094,8,
191666,38.714502,-9.144355,9,
191666,38.71255,-9.143213,10,
191666,38.710788,-9.143595,11,
191667,38.725307,-9.151907,1,
191667,38.725106,-9.155305,2,
191667,38.724375,-9.160904,3,
191667,38.723244,-9.166678,4,
191667,38.725342,-9.194078,5,
191667,38.721733,-9.197113,6,
191667,38.71774,-9.199562,7,
191667,38.713587,-9.200493,8,
191667,38.713717,-9.198483,9,
191667,38.713933,-9.196977,10,
191669,38.713933,-9.196977,1,
191669,38.717839,-9.199307,2,
191669,38.72208,-9.196783,3,
191669,38.723966,-9.193623,4,
191669,38.723391,-9.187149,5,
191669,38.719873,-9.185344,6,
191669,38.723133,-9.181984,7,
191669,38.723303,-9.165632,8,
191669,38.724091,-9.160724,9,
191669,38.724903,-9.154848,10,
191669,38.724659,-9.150856,11,
191672,38.715437,-9.141904,1,
191672,38.715976,-9.141625,2,
191672,38.71974,-9.145015,3,
191672,38.722917,-9.149263,4,
191672,38.721689,-9.151571,5,
191672,38.720033,-9.155122,6,
191672,38.718338,-9.156946,7,
191672,38.715773,-9.159581,8,
191672,38.714509,-9.162113,9,
191672,38.715461,-9.164532,10,
191672,38.714973,-9.166431,11,
191672,38.714697,-9.170062,12,
191673,38.714697,-9.170062,1,
191673,38.714841,-9.166506,2,
191673,38.715321,-9.164602,3,
191673,38.714409,-9.160681,4,
191673,38.715563,-9.160011,5,
191673,38.717691,-9.157169,6,
191673,38.720279,-9.153789,7,
191673,38.722668,-9.149384,8,
191673,38.720248,-9.145721,9,
191673,38.715437,-9.141904,10,
191704,38.714282,-9.169519,1,
191704,38.714841,-9.166506,2,
191704,38.715321,-9.164602,3,
191704,38.714962,-9.16304,4,
191704,38.714089,-9.161715,5,
191704,38.713627,-9.160065,6,
191704,38.712735,-9.157825,7,
191704,38.712568,-9.156345,8,
191704,38.712221,-9.15514,9,
191704,38.71036,-9.152648,10,
191704,38.709803,-9.151728,11,
191704,38.710972,-9.149486,12,
191704,38.710816,-9.146005,13,
191704,38.710486,-9.143816,14,
191704,38.710081,-9.142464,15,
191704,38.70794,-9.142578,16,
191704,38.707962,-9.141422,17,
191704,38.708037,-9.139901,18,
191704,38.709421,-9.137717,19,
191704,38.710048,-9.135271,20,
191704,38.709761,-9.133769,21,
191704,38.710327,-9.13163,22,
191704,38.711581,-9.130576,23,
191704,38.71253,-9.130601,24,
191704,38.712887,-9.129493,25,
191704,38.713507,-9.128725,26,
191704,38.715074,-9.12873,27,
191704,38.717233,-9.129717,28,
191704,38.719031,-9.129837,29,
191704,38.721337,-9.129827,30,
191704,38.722851,-9.13132,31,
191704,38.723908,-9.132035,32,
191704,38.723818,-9.133251,33,
191704,38.723561,-9.134471,34,
191704,38.722122,-9.135445,35,
191704,38.71916,-9.135736,36,
191704,38.714959,-9.13662,37,
191706,38.706332,-9.145278,1,
191706,38.706414,-9.149768,2,
191706,38.706142,-9.156011,3,
191706,38.70367,-9.162505,4,
191706,38.703447,-9.167728,5,
191706,38.704304,-9.173951,6,
191706,38.704683,-9.177493,7,
191706,38.701991,-9.181041,8,
191706,38.699789,-9.18435,9,
191706,38.698466,-9.188384,10,
191706,38.697806,-9.191759,11,
191706,38.697506,-9.196012,12,
191706,38.697459,-9.198589,13,
191706,38.69795,-9.204519,14,
191708,38.69795,-9.204519,1,
191708,38.697257,-9.203547,2,
191708,38.69738,-9.19882,3,
191708,38.697367,-9.194168,4,
191708,38.697994,-9.190554,5,
191708,38.698587,-9.187398,6,
191708,38.700037,-9.183655,7,
191708,38.702661,-9.180183,8,
191708,38.704655,-9.177443,9,
191708,38.704145,-9.173823,10,
191708,38.703363,-9.167024,11,
191708,38.703508,-9.16273,12,
191708,38.706171,-9.155732,13,
191708,38.706331,-9.149936,14,
191708,38.706244,-9.145024,15,
191713,38.71678,-9.119137,1,
191713,38.713576,-9.122704,2,
191713,38.711015,-9.126852,3,
191713,38.709577,-9.129029,4,
191713,38.707721,-9.132884,5,
191713,38.707944,-9.138598,6,
191713,38.707229,-9.141645,7,
191713,38.706332,-9.145278,8,
191713,38.706414,-9.149768,9,
191713,38.706142,-9.156011,10,
191713,38.70367,-9.162505,11,
191713,38.703447,-9.167728,12,
191713,38.702944,-9.173419,13,
191713,38.697763,-9.186979,14,
191713,38.696716,-9.199135,15,
191713,38.697301,-9.204943,16,
191729,38.713209,-9.159841,1,
191729,38.712735,-9.157825,2,
191729,38.712568,-9.156345,3,
191729,38.712221,-9.15514,4,
191729,38.71036,-9.152648,5,
191729,38.709803,-9.151728,6,
191729,38.710972,-9.149486,7,
191729,38.710816,-9.146005,8,
191729,38.710486,-9.143816,9,
191729,38.710081,-9.142464,10,
191729,38.70794,-9.142578,11,
191729,38.707962,-9.141422,12,
191729,38.708037,-9.139901,13,
191729,38.709421,-9.137717,14,
191729,38.710048,-9.135271,15,
191729,38.709761,-9.133769,16,
191729,38.710327,-9.13163,17,
191729,38.711581,-9.130576,18,
191729,38.71253,-9.130601,19,
191729,38.712887,-9.129493,20,
191729,38.713507,-9.128725,21,
191729,38.715074,-9.12873,22,
191729,38.717233,-9.129717,23,
191729,38.719031,-9.129837,24,
191729,38.721337,-9.129827,25,
191729,38.722851,-9.13132,26,
191729,38.723908,-9.132035,27,
191729,38.723818,-9.133251,28,
191729,38.723561,-9.134471,29,
191729,38.722122,-9.135445,30,
191729,38.71916,-9.135736,31,
191729,38.714959,-9.13662,32,
191730,38.766782,-9.20227,1,
191730,38.765895,-9.201189,2,
191730,38.764423,-9.19981,3,
191730,38.760594,-9.196147,4,
191730,38.760328,-9.19414,5,
191730,38.759443,-9.190177,6,
191730,38.759429,-9.186839,7,
191730,38.76002,-9.182754,8,
191730,38.75826,-9.179998,9,
191730,38.756639,-9.177825,10,
191730,38.754522,-9.175604,11,
191730,38.749664,-9.172603,12,
191730,38.747745,-9.17126,13,
191730,38.745266,-9.169313,14,
191730,38.742544,-9.168598,15,
191730,38.739162,-9.167512,16,
191730,38.73864,-9.164591,17,
191730,38.738157,-9.161844,18,
191730,38.738047,-9.158525,19,
191730,38.737789,-9.155548,20,
191730,38.739537,-9.151723,21,
191730,38.737902,-9.149888,22,
191730,38.736137,-9.149481,23,
191730,38.735008,-9.146288,24,
191730,38.734584,-9.141578,25,
191730,38.732123,-9.141056,26,
191730,38.730844,-9.137709,27,
191730,38.727798,-9.137629,28,
191730,38.726012,-9.134327,29,
191730,38.723421,-9.131793,30,
191730,38.721312,-9.129397,31,
191730,38.721806,-9.128761,32,
191731,38.769542,-9.189714,1,
191731,38.770971,-9.188971,2,
191731,38.772226,-9.190738,3,
191731,38.770992,-9.19358,4,
191731,38.768801,-9.19581,5,
191731,38.76512,-9.198847,6,
191731,38.760594,-9.196147,7,
191731,38.760328,-9.19414,8,
191731,38.759443,-9.190177,9,
191731,38.759429,-9.186839,10,
191731,38.76002,-9.182754,11,
191731,38.75826,-9.179998,12,
191731,38.756639,-9.177825,13,
191731,38.754522,-9.175604,14,
191731,38.749664,-9.172603,15,
191731,38.747745,-9.17126,16,
191731,38.745266,-9.169313,17,
191731,38.742544,-9.168598,18,
191731,38.739162,-9.167512,19,
191731,38.73864,-9.164591,20,
191731,38.738157,-9.161844,21,
191731,38.738047,-9.158525,22,
191731,38.736531,-9.155936,23,
191731,38.733517,-9.153389,24,
191731,38.731597,-9.151782,25,
191731,38.728985,-9.14957,26,
191731,38.727375,-9.149035,27,
191732,38.769542,-9.189714,1,
191732,38.770971,-9.188971,2,
191732,38.772226,-9.190738,3,
191732,38.770992,-9.19358,4,
191732,38.768801,-9.19581,5,
191732,38.76512,-9.198847,6,
191732,38.760594,-9.196147,7,
191732,38.760328,-9.19414,8,
191732,38.759443,-9.190177,9,
191732,38.759429,-9.186839,10,
191732,38.76002,-9.182754,11,
191732,38.75826,-9.179998,12,
191732,38.756639,-9.177825,13,
191732,38.754522,-9.175604,14,
191732,38.749664,-9.172603,15,
191732,38.747745,-9.17126,16,
191732,38.745266,-9.169313,17,
191732,38.742544,-9.168598,18,
191732,38.739162,-9.167512,19,
191732,38.73864,-9.164591,20,
191732,38.738157,-9.161844,21,
191732,38.738047,-9.158525,22,
191732,38.737789,-9.155548,23,
191732,38.734589,-9.154005,24,
191737,38.713548,-9.123988,1,
191737,38.71245,-9.124838,2,
191737,38.71399,-9.124358,3,
191737,38.715389,-9.123084,4,
191737,38.715665,-9.125821,5,
191737,38.715074,-9.12873,6,
191737,38.717233,-9.129717,7,
191737,38.719031,-9.129837,8,
191737,38.721337,-9.129827,9,
191737,38.722851,-9.13132,10,
191737,38.723908,-9.132035,11,
191737,38.723818,-9.133251,12,
191737,38.723561,-9.134471,13,
191737,38.722122,-9.135445,14,
191737,38.71916,-9.135736,15,
191737,38.714959,-9.13662,16,
191737,38.715498,-9.13604,17,
191738,38.721312,-9.129397,1,
191738,38.721553,-9.129722,2,
191738,38.722851,-9.13132,3,
191738,38.723908,-9.132035,4,
191738,38.723818,-9.133251,5,
191738,38.723561,-9.134471,6,
191738,38.722122,-9.135445,7,
191738,38.71916,-9.135736,8,
191738,38.714959,-9.13662,9,
191738,38.715498,-9.13604,10,
191741,38.707647,-9.196398,1,
191741,38.705158,-9.196105,2,
191741,38.702934,-9.194745,3,
191741,38.703411,-9.191612,4,
191741,38.704933,-9.187422,5,
191741,38.705281,-9.185415,6,
191741,38.706024,-9.182246,7,
191741,38.706268,-9.179386,8,
191741,38.704664,-9.177149,9,
191741,38.704145,-9.173823,10,
191741,38.703363,-9.167024,11,
191741,38.703508,-9.16273,12,
191741,38.706171,-9.155732,13,
191741,38.706331,-9.149936,14,
191741,38.706244,-9.145024,15,
191741,38.70699,-9.142206,16,
191741,38.709676,-9.136384,17,
191741,38.713953,-9.137815,18,
191741,38.716036,-9.13571,19,
191741,38.718218,-9.136334,20,
191741,38.719716,-9.137763,21,
191741,38.721676,-9.139055,22,
191741,38.724175,-9.139874,23,
191741,38.7262,-9.140725,24,
191742,38.750592,-9.158778,1,
191742,38.75019,-9.161581,2,
191742,38.748206,-9.16542,3,
191742,38.746891,-9.167886,4,
191742,38.745077,-9.168628,5,
191742,38.742087,-9.169581,6,
191742,38.742583,-9.172662,7,
191742,38.743614,-9.175524,8,
191742,38.744557,-9.17914,9,
191742,38.745703,-9.181725,10,
191742,38.749255,-9.180101,11,
191742,38.75234,-9.179982,12,
191742,38.754728,-9.179488,13,
191742,38.756594,-9.177394,14,
191742,38.75889,-9.180727,15,
191742,38.760246,-9.182883,16,
191742,38.7593,-9.187385,17,
191742,38.759741,-9.190918,18,
191742,38.760675,-9.194949,19,
191742,38.761819,-9.196882,20,
191742,38.766042,-9.19818,21,
191742,38.768936,-9.195495,22,
191742,38.770957,-9.193403,23,
191742,38.772438,-9.190198,24,
191742,38.771417,-9.18654,25,
191742,38.773257,-9.182927,26,
191742,38.775693,-9.178105,27,
191742,38.776942,-9.174838,28,
191742,38.780247,-9.172131,29,
191742,38.779558,-9.172175,30,
191743,38.779558,-9.172175,1,
191743,38.777041,-9.174499,2,
191743,38.775684,-9.178349,3,
191743,38.773048,-9.183623,4,
191743,38.770971,-9.188971,5,
191743,38.772226,-9.190738,6,
191743,38.770992,-9.19358,7,
191743,38.768801,-9.19581,8,
191743,38.76512,-9.198847,9,
191743,38.760594,-9.196147,10,
191743,38.760328,-9.19414,11,
191743,38.759443,-9.190177,12,
191743,38.759429,-9.186839,13,
191743,38.76002,-9.182754,14,
191743,38.75826,-9.179998,15,
191743,38.756639,-9.177825,16,
191743,38.754619,-9.179955,17,
191743,38.752338,-9.180207,18,
191743,38.749355,-9.180237,19,
191743,38.745559,-9.18176,20,
191743,38.744338,-9.178742,21,
191743,38.743596,-9.176139,22,
191743,38.742419,-9.172408,23,
191743,38.742577,-9.168298,24,
191743,38.746293,-9.167894,25,
191743,38.748018,-9.165407,26,
191743,38.749996,-9.15935,27,
191743,38.751401,-9.158766,28,
191743,38.752644,-9.159405,29,
192119,38.706332,-9.145278,1,
192119,38.706414,-9.149768,2,
192119,38.706142,-9.156011,3,
192119,38.70367,-9.162505,4,
192119,38.703447,-9.167728,5,
192119,38.704304,-9.173951,6,
192119,38.704683,-9.177493,7,
192119,38.701991,-9.181041,8,
192119,38.699789,-9.18435,9,
192119,38.698466,-9.188384,10,
192119,38.697806,-9.191759,11,
192119,38.697506,-9.196012,12,
192119,38.697459,-9.198589,13,
192119,38.69795,-9.204519,14,
192120,38.69795,-9.204519,1,
192120,38.697257,-9.203547,2,
192120,38.69738,-9.19882,3,
192120,38.697367,-9.194168,4,
192120,38.697994,-9.190554,5,
192120,38.698587,-9.187398,6,
192120,38.700037,-9.183655,7,
192120,38.702661,-9.180183,8,
192120,38.704655,-9.177443,9,
192120,38.704145,-9.173823,10,
192120,38.703363,-9.167024,11,
192120,38.703508,-9.16273,12,
192120,38.706171,-9.155732,13,
192120,38.706331,-9.149936,14,
192120,38.706244,-9.145024,15,
192125,38.70913,-9.21431,1,
192125,38.70893,-9.21435,2,
192125,38.709197,-9.211458,3,
192125,38.711324,-9.210373,4,
192125,38.711398,-9.208537,5,
192125,38.710869,-9.205382,6,
192125,38.710234,-9.2037,7,
192125,38.707418,-9.20263,8,
192125,38.705622,-9.202445,9,
192125,38.702452,-9.202531,10,
192125,38.700684,-9.203001,11,
192125,38.697252,-9.20367,12,
192125,38.697127,-9.200734,13,
192125,38.697367,-9.194168,14,
192125,38.697994,-9.190554,15,
192125,38.698587,-9.187398,16,
192125,38.700037,-9.183655,17,
192125,38.702215,-9.180677,18,
192125,38.705394,-9.17631,19,
192125,38.705883,-9.17271,20,
192125,38.704975,-9.170297,21,
192125,38.70458,-9.167364,22,
192125,38.70448,-9.164187,23,
192125,38.705388,-9.160486,24,
192125,38.706523,-9.157939,25,
192125,38.706648,-9.155753,26,
192125,38.707333,-9.154468,27,
192125,38.708901,-9.152939,28,
192125,38.711006,-9.153505,29,
192125,38.71339,-9.153158,30,
192125,38.715028,-9.154034,31,
192125,38.717518,-9.155222,32,
192125,38.719834,-9.155069,33,
192125,38.72213,-9.151801,34,
192125,38.724125,-9.150644,35,
192125,38.726634,-9.149093,36,
192125,38.728781,-9.147763,37,
192125,38.730225,-9.146875,38,
192125,38.733676,-9.144637,39,
192125,38.738339,-9.145823,40,
192125,38.742781,-9.146696,41,
192125,38.746112,-9.147539,42,
192125,38.747588,-9.147887,43,
192125,38.746928,-9.14836,44,
192127,38.713743,-9.137356,1,
192127,38.707944,-9.138598,2,
192127,38.707304,-9.141979,3,
192127,38.707717,-9.144146,4,
192127,38.708504,-9.146688,5,
192127,38.708814,-9.151308,6,
192127,38.707443,-9.154485,7,
192127,38.706793,-9.15566,8,
192127,38.706707,-9.157859,9,
192127,38.707704,-9.159671,10,
192127,38.707337,-9.161314,11,
192127,38.709706,-9.162437,12,
192127,38.71057,-9.16169,13,
192127,38.71212,-9.160362,14,
192127,38.713735,-9.16023,15,
192127,38.714509,-9.162113,16,
192127,38.715105,-9.163034,17,
192127,38.715461,-9.164532,18,
192127,38.714973,-9.166431,19,
192127,38.714385,-9.169143,20,
192127,38.717115,-9.169498,21,
192127,38.717359,-9.166703,22,
192127,38.71827,-9.164784,23,
192127,38.720676,-9.164008,24,
192127,38.722721,-9.161118,25,
192127,38.723341,-9.159414,26,
192127,38.721516,-9.156541,27,
192127,38.720279,-9.153789,28,
192127,38.722668,-9.149384,29,
192127,38.725295,-9.146026,30,
192127,38.726545,-9.144979,31,
192127,38.72732,-9.142018,32,
192127,38.726201,-9.140891,33,
192130,38.705586,-9.143902,1,
192130,38.70699,-9.142206,2,
192130,38.708327,-9.136508,3,
192130,38.707687,-9.132634,4,
192130,38.712823,-9.12319,5,
192130,38.726565,-9.10995,6,
192130,38.735506,-9.103672,7,
192130,38.742867,-9.101826,8,
192130,38.744621,-9.101017,9,
192130,38.746927,-9.099674,10,
192130,38.747829,-9.096873,11,
192130,38.753897,-9.096001,12,
192130,38.756106,-9.104174,13,
192130,38.757513,-9.108831,14,
192130,38.760349,-9.111672,15,
192130,38.762359,-9.109549,16,
192130,38.765286,-9.109616,17,
192130,38.767445,-9.110039,18,
192130,38.770034,-9.108996,19,
192130,38.771901,-9.10987,20,
192130,38.774421,-9.11117,21,
192130,38.776049,-9.113543,22,
192130,38.777166,-9.116168,23,
192130,38.779376,-9.120132,24,
192130,38.781644,-9.119414,25,
192130,38.783563,-9.124536,26,
192130,38.785864,-9.123835,27,
192130,38.788411,-9.123737,28,
192130,38.790108,-9.123886,29,
192131,38.790108,-9.123886,1,
192131,38.788306,-9.123888,2,
192131,38.786098,-9.12392,3,
192131,38.783924,-9.124792,4,
192131,38.780902,-9.120093,5,
192131,38.779131,-9.120172,6,
192131,38.77707,-9.1159,7,
192131,38.776092,-9.113833,8,
192131,38.774242,-9.111261,9,
192131,38.771711,-9.109989,10,
192131,38.769143,-9.1099,11,
192131,38.767153,-9.110219,12,
192131,38.764899,-9.109781,13,
192131,38.762432,-9.109802,14,
192131,38.760471,-9.111998,15,
192131,38.75731,-9.108665,16,
192131,38.755877,-9.103908,17,
192131,38.753497,-9.096143,18,
192131,38.748127,-9.096957,19,
192131,38.7472643157526,-9.09923606388438,20,
192131,38.744944,-9.101139,21,
192131,38.742455,-9.102445,22,
192131,38.735276,-9.103949,23,
192131,38.726303,-9.110477,24,
192131,38.713576,-9.122704,25,
192131,38.707721,-9.132884,26,
192131,38.707944,-9.138598,27,
192131,38.707229,-9.141645,28,
192131,38.705586,-9.143902,29,
192178,38.731236,-9.168603,1,
192178,38.730838,-9.168603,2,
192178,38.723469,-9.174898,3,
192178,38.718668,-9.175047,4,
192178,38.715921,-9.175805,5,
192178,38.712414,-9.175463,6,
192178,38.7081,-9.173737,7,
192178,38.706209,-9.175557,8,
192178,38.704779,-9.177674,9,
192178,38.702423,-9.180325,10,
192181,38.7262,-9.140725,1,
192181,38.72732,-9.142018,2,
192181,38.725576,-9.140756,3,
192181,38.723658,-9.139847,4,
192181,38.721962,-9.13921,5,
192181,38.719813,-9.138105,6,
192181,38.718601,-9.136711,7,
192181,38.715021,-9.137467,8,
192181,38.713743,-9.137356,9,
192181,38.708998,-9.135325,10,
192181,38.707229,-9.141645,11,
192181,38.706332,-9.145278,12,
192181,38.706414,-9.149768,13,
192181,38.706142,-9.156011,14,
192181,38.70367,-9.162505,15,
192181,38.703447,-9.167728,16,
192181,38.704304,-9.173951,17,
192181,38.704779,-9.177674,18,
192181,38.706089,-9.179013,19,
192181,38.706089,-9.182893,20,
192181,38.705489,-9.185298,21,
192181,38.705114,-9.187655,22,
192181,38.704409,-9.189593,23,
192181,38.703705,-9.190877,24,
192181,38.703134,-9.193396,25,
192181,38.703713,-9.195234,26,
192181,38.704882,-9.19581,27,
192181,38.707562,-9.196163,28,
192181,38.710062,-9.194963,29,
192181,38.711568,-9.195374,30,
192181,38.713933,-9.196977,31,
192181,38.712169,-9.198799,32,
192181,38.713324,-9.200872,33,
192181,38.713411,-9.202661,34,
192181,38.714581,-9.204523,35,
192181,38.715155,-9.208012,36,
192181,38.711324,-9.210373,37,
192181,38.711398,-9.208537,38,
192181,38.710869,-9.205382,39,
192181,38.709579,-9.203425,40,
192182,38.7262,-9.140725,1,
192182,38.72732,-9.142018,2,
192182,38.725576,-9.140756,3,
192182,38.723658,-9.139847,4,
192182,38.721962,-9.13921,5,
192182,38.719813,-9.138105,6,
192182,38.718601,-9.136711,7,
192182,38.715021,-9.137467,8,
192182,38.713743,-9.137356,9,
192182,38.708998,-9.135325,10,
192182,38.707229,-9.141645,11,
192182,38.706332,-9.145278,12,
192182,38.706414,-9.149768,13,
192182,38.706142,-9.156011,14,
192182,38.70367,-9.162505,15,
192182,38.703447,-9.167728,16,
192182,38.704304,-9.173951,17,
192182,38.704779,-9.177674,18,
192182,38.706089,-9.179013,19,
192182,38.706089,-9.182893,20,
192182,38.705489,-9.185298,21,
192182,38.705114,-9.187655,22,
192182,38.704409,-9.189593,23,
192182,38.703705,-9.190877,24,
192182,38.703134,-9.193396,25,
192182,38.703713,-9.195234,26,
192182,38.704882,-9.19581,27,
192182,38.707562,-9.196163,28,
192183,38.708998,-9.135325,1,
192183,38.707229,-9.141645,2,
192183,38.706332,-9.145278,3,
192183,38.706414,-9.149768,4,
192183,38.706142,-9.156011,5,
192183,38.70367,-9.162505,6,
192183,38.703447,-9.167728,7,
192183,38.704304,-9.173951,8,
192183,38.704779,-9.177674,9,
192183,38.702423,-9.180325,10,
192184,38.7262,-9.140725,1,
192184,38.72732,-9.142018,2,
192184,38.725576,-9.140756,3,
192184,38.723658,-9.139847,4,
192184,38.721962,-9.13921,5,
192184,38.719813,-9.138105,6,
192184,38.718601,-9.136711,7,
192184,38.715021,-9.137467,8,
192184,38.713743,-9.137356,9,
192184,38.708998,-9.135325,10,
192184,38.707229,-9.141645,11,
192184,38.706332,-9.145278,12,
192184,38.706414,-9.149768,13,
192184,38.706142,-9.156011,14,
192184,38.70367,-9.162505,15,
192184,38.703447,-9.167728,16,
192184,38.704304,-9.173951,17,
192184,38.704779,-9.177674,18,
192184,38.702588,-9.180939,19,
192184,38.704529,-9.183048,20,
192184,38.704189,-9.185534,21,
192184,38.705114,-9.187655,22,
192184,38.704409,-9.189593,23,
192184,38.703705,-9.190877,24,
192184,38.703134,-9.193396,25,
192184,38.703713,-9.195234,26,
192184,38.704882,-9.19581,27,
192184,38.707562,-9.196163,28,
192184,38.710062,-9.194963,29,
192184,38.711568,-9.195374,30,
192184,38.713933,-9.196977,31,
192184,38.712169,-9.198799,32,
192184,38.713324,-9.200872,33,
192184,38.713411,-9.202661,34,
192184,38.714581,-9.204523,35,
192184,38.715155,-9.208012,36,
192184,38.711324,-9.210373,37,
192184,38.711398,-9.208537,38,
192184,38.710869,-9.205382,39,
192184,38.709579,-9.203425,40,
192188,38.768172,-9.09993,1,
192188,38.766573,-9.104376,2,
192188,38.763444,-9.104088,3,
192188,38.759929,-9.103673,4,
192188,38.754642,-9.103124,5,
192188,38.752886,-9.103636,6,
192188,38.75303,-9.105516,7,
192188,38.754392,-9.10876,8,
192188,38.755599,-9.112828,9,
192188,38.755985,-9.113618,10,
192188,38.753727,-9.114232,11,
192188,38.752537,-9.114734,12,
192188,38.752188,-9.116525,13,
192188,38.754945,-9.117953,14,
192188,38.756424,-9.120641,15,
192188,38.758117,-9.122929,16,
192188,38.759256,-9.124715,17,
192188,38.757395,-9.126546,18,
192188,38.755319,-9.126414,19,
192188,38.753727,-9.126067,20,
192188,38.751042,-9.124805,21,
192188,38.752278,-9.12321,22,
192188,38.752088,-9.121311,23,
192188,38.7478825091549,-9.11854496984834,24,
192188,38.74625,-9.119767,25,
192188,38.743528,-9.118863,26,
192188,38.74233,-9.116946,27,
192188,38.739829,-9.117839,28,
192188,38.734634,-9.117296,29,
192188,38.731129,-9.116842,30,
192188,38.72811,-9.114928,31,
192188,38.725751,-9.113238,32,
192188,38.724354,-9.112066,33,
192188,38.722655,-9.113516,34,
192188,38.71678,-9.119137,35,
192188,38.7134,-9.122897,36,
192188,38.711015,-9.126852,37,
192188,38.709577,-9.129029,38,
192188,38.707839,-9.132619,39,
192188,38.711027,-9.136894,40,
192188,38.714402,-9.139218,41,
192188,38.715958,-9.1416,42,
192195,38.798043,-9.145343,1,
192195,38.7987,-9.14765,2,
192195,38.79595,-9.149517,3,
