stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
1_9822,,AV. INF. D. HENRIQUE (PONTE XA,,38.725421,-9.112173,,,,
1_9811,,AV. INF. D. HENRIQUE (TIPOGRAF,,38.723049,-9.113049,,,,
1_9812,,AV. INF. D. HENRIQUE (TIPOGRAF,,38.722655,-9.113516,,,,
1_2315,,AV. INF. D. HENRIQUE / AV. BER,,38.766835,-9.104004,,,,
1_2324,,AV. INF. D. HENRIQUE / AV. BER,,38.766573,-9.104376,,,,
1_2322,,AV. INF. D. HENRIQUE / AV. PÁD,,38.763444,-9.104088,,,,
1_2313,,AV. INF. D. HENRIQUE / AV. PÁD,,38.763674,-9.103671,,,,
1_10101,,AV. INF. SANTO (GASÓMETRO),,38.709861,-9.165858,,,,
1_10102,,AV. INF. SANTO (GASÓMETRO),,38.709425,-9.166675,,,,
1_10103,,AV. INF. SANTO / R. SANTANA À,,38.712018,-9.163341,,,,
1_10104,,AV. INF. SANTO / R. SANTANA À,,38.711391,-9.164369,,,,
1_10109,,AV. INFANTE SANTO,,38.711755,-9.163928,,,,
1_10201,,AV. INFANTE SANTO,,38.703363,-9.167024,,,,
1_10202,,AV. INFANTE SANTO,,38.703447,-9.167728,,,,
1_10203,,AV. INFANTE SANTO,,38.70419,-9.167958,,,,
1_10204,,AV. INFANTE SANTO,,38.703804,-9.168239,,,,
1_10209,,AV. INFANTE SANTO,,38.70458,-9.167364,,,,
1_10210,,AV. INFANTE SANTO,,38.704757,-9.167759,,,,
1_18103,,AV. IVENS,,38.733791,-9.219038,,,,
1_18106,,AV. IVENS,,38.733111,-9.21967,,,,
1_3707,,Av. João Paulo II,,38.747421,-9.110272,,,,
1_3710,,Av. João Paulo II,,38.747374,-9.110454,,,,
1_6401,,AV. JOÃO XXI,,38.742207,-9.140354,,,,
1_6402,,AV. JOÃO XXI,,38.742432,-9.140459,,,,
1_304,,AV. JOÃO XXI / PÇ. LONDRES,,38.742369,-9.137569,,,,
1_305,,AV. JOÃO XXI / PÇ. LONDRES,,38.742512,-9.136343,,,,
1_94901,,AV. JOSÉ GOMES FERREIRA,,38.714926,-9.231207,,,,
1_94902,,AV. JOSÉ GOMES FERREIRA,,38.714856,-9.231514,,,,
1_1613,,AV. JOSÉ MALHOA,,38.737569,-9.164504,,,,
1_2713,,AV. JOSÉ MALHOA,,38.737727,-9.167631,,,,
1_1102,,Av. Liberdade,,38.720248,-9.145721,,,,
