stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
11_1697,,Alto Estanqueiro (X) Bº Florindo c- Bº Miranda,,38.6744411304865,-8.93413655808388,,,,
11_1699,,Alto Estefanilha (Fte IPS),,38.5236180542651,-8.83945275930122,,,,
11_1698,,Alto Estefanilha (IPS),,38.5235931495239,-8.83926455303814,,,,
11_1700,,Alto Faralhão,,38.5221887494156,-8.81487974987992,,,,
11_1603,,Alto Faralhão,,38.5221884471148,-8.81486813456786,,,,
11_1704,,Alto Faralhão (176),,38.5228600730718,-8.81488079549806,,,,
11_1706,,Alto Guerra (Acesso EN 10),,38.5378529405491,-8.84682939325589,,,,
11_1708,,Alto Guerra (Casa Mariscos),,38.5380291863409,-8.84471695355227,,,,
11_1705,,Alto Guerra (EN 10) Semáforos,,38.5377247633932,-8.84833308898276,,,,
11_5873,,Alto Guerra (Escola),,38.5394308033973,-8.84744300879789,,,,
11_5874,,Alto Guerra (Escola),,38.5394121605191,-8.84747943323306,,,,
11_1710,,Alto Guerra (Loja Sofá),,38.5382533628003,-8.84209989759376,,,,
11_4022,,Alto Guerra (R 1 Junho) Rotunda Fte Esc Alto Guerr,,38.5394378567116,-8.84742922803996,,,,
11_1242,,Alto Índio (Estr Alto Índio) Externato Tim Tim,,38.6565520323192,-9.1729956467492,,,,
11_1246,,Alto Índio (Estr Alto Índio) Fte Viv Freire,,38.6549107106556,-9.17837727237645,,,,
11_1240,,Alto Índio (Estr Alto Índio) Posto Jumbo,,38.6567553405833,-9.17249772168073,,,,
11_1244,,Alto Índio (Estr Alto Índio) Viv Freire,,38.6549056004402,-9.17838531888371,,,,
11_3000,,Alto Índio (Estr Alto Índio 2),,38.6527714334331,-9.18595242393681,,,,
11_1243,,Alto Índio (Estr Alto Índio 4) Polidesportivo,,38.6539109277152,-9.18321226706183,,,,
11_1241,,Alto Índio (Estr Alto Índio Fte 2),,38.6527611479595,-9.18598361103182,,,,
11_1245,,Alto Índio (Estr Alto Índio Fte 4) Polidesportivo,,38.6541417381876,-9.1830163404237,,,,
11_1022,,Alto Índio (Fte Qta Perfume),,38.6545595024751,-9.18815847249462,,,,
11_1023,,Alto Índio (Qta Perfume),,38.6544507645248,-9.18810688274079,,,,
11_1892,,Alto Moinho (Avª D Afonso Henriques) Fte Jardim,,38.6399993375908,-9.16069890003628,,,,
11_1462,,Alto Moinho (Avª D Afonso Henriques) Jardim,,38.6400535673788,-9.16060017885365,,,,
11_1024,,Alto Moinho (Lgo 1º Maio) Fte Viv Susana,,38.6369943249876,-9.15866383088995,,,,
11_1025,,Alto Moinho (Lgo 1º Maio) Viv Susana,,38.6371196232764,-9.15852710506962,,,,
11_1026,,Alto Moinho (R 1º Maio 22),,38.6372319538939,-9.15702681414362,,,,
11_1027,,Alto Moinho (R 1º Maio Fte 14),,38.6371862406169,-9.15682333618066,,,,
11_1389,,Alto Moinho (R Descobertas 17),,38.6373359445483,-9.16264377341649,,,,
11_1320,,Alto Moinho (R Descobertas Fte 17),,38.6374920190023,-9.16258571066574,,,,
11_1319,,Alto Moinho (R Guerra Junqueiro) Fte Jardim,,38.6347188551553,-9.16402985425219,,,,
11_1127,,Alto Moinho (R Guerra Junqueiro) Jardim,,38.6345905818256,-9.16370034947936,,,,
11_1028,,Alto Moinho (R Guerra Junqueiro 42),,38.6338555417802,-9.16178830964624,,,,
11_1031,,Alto Moinho (R Guerra Junqueiro Fte 42),,38.6338524888903,-9.16178067540106,,,,
11_1033,,Alto Moinho (R João Deus) C Clínico A Moinho,,38.6347815716154,-9.15975999438388,,,,
11_1032,,Alto Moinho (R João Deus) Fte C Clínico A Moinho,,38.6351905415046,-9.15979488609071,,,,
11_1712,,Alto Rasca (3),,38.5032922343228,-8.96287068132224,,,,
11_1713,,Alto Rasca (Fte 3),,38.5032806348434,-8.9627882068602,,,,
11_3652,,Alto S Sebastião (Cemitério - Depósito Água),,38.659635786047,-8.98795720676234,,,,
11_3649,,Alto S Sebastião (EM 1022 Fte Lte 10),,38.66070266959,-8.98580181552362,,,,
11_3650,,Alto S Sebastião (EM 1022 Lte 10),,38.6609112934258,-8.98609432334366,,,,
11_3565,,Alto S Sebastião (EN 11 54),,38.6622947394959,-8.98655484296016,,,,
11_3651,,Alto S Sebastião (EN 11 Fte 54),,38.6621519475321,-8.98661190911908,,,,
11_3610,,Alto Serra (EN 4) (X) Academia Sporting,,38.7152038683784,-8.8579021428022,,,,
11_3609,,Alto Serra (EN 4) (X) Academia Sporting,,38.7152042772358,-8.85789992402762,,,,
